Start date,End date,Germany/Luxembourg [Eur/MWh],Forecasted prices [Eur/MWh]
07/07/2024 07:30,07/07/2024 07:45,-5.7,-5.0
07/07/2024 07:45,07/07/2024 08:00,-54.9,-51.1
07/07/2024 08:00,07/07/2024 08:15,58.7,50.5
07/07/2024 08:15,07/07/2024 08:30,13.5,13.5
07/07/2024 08:30,07/07/2024 08:45,-3.3,-3.2
07/07/2024 08:45,07/07/2024 09:00,-64.9,-63.0
07/07/2024 09:00,07/07/2024 09:15,24.6,23.1
07/07/2024 09:15,07/07/2024 09:30,6.6,7.4
07/07/2024 09:30,07/07/2024 09:45,-5.1,-5.0
07/07/2024 09:45,07/07/2024 10:00,-24.4,-27.5
07/07/2024 10:00,07/07/2024 10:15,14.9,15.1
07/07/2024 10:15,07/07/2024 10:30,0.0,0.0
07/07/2024 10:30,07/07/2024 10:45,-5.0,-4.7
07/07/2024 10:45,07/07/2024 11:00,-17.0,-15.6
07/07/2024 11:00,07/07/2024 11:15,-3.6,-3.8
07/07/2024 11:15,07/07/2024 11:30,-5.1,-4.5
07/07/2024 11:30,07/07/2024 11:45,-11.2,-12.0
07/07/2024 11:45,07/07/2024 12:00,-23.7,-22.3
07/07/2024 12:00,07/07/2024 12:15,-15.1,-14.2
07/07/2024 12:15,07/07/2024 12:30,-10.1,-9.5
07/07/2024 12:30,07/07/2024 12:45,-11.3,-10.9
07/07/2024 12:45,07/07/2024 13:00,-20.5,-21.3
07/07/2024 13:00,07/07/2024 13:15,-30.7,-33.5
07/07/2024 13:15,07/07/2024 13:30,-23.2,-20.2
07/07/2024 13:30,07/07/2024 13:45,-10.8,-9.6
07/07/2024 13:45,07/07/2024 14:00,0.5,0.5
07/07/2024 14:00,07/07/2024 14:15,-49.5,-42.6
07/07/2024 14:15,07/07/2024 14:30,-20.1,-19.5
07/07/2024 14:30,07/07/2024 14:45,1.1,0.9
07/07/2024 14:45,07/07/2024 15:00,30.3,33.6
07/07/2024 15:00,07/07/2024 15:15,-62.9,-59.1
07/07/2024 15:15,07/07/2024 15:30,-8.3,-9.3
07/07/2024 15:30,07/07/2024 15:45,9.2,9.8
07/07/2024 15:45,07/07/2024 16:00,59.9,66.5
07/07/2024 16:00,07/07/2024 16:15,-54.5,-56.1
07/07/2024 16:15,07/07/2024 16:30,-1.0,-1.0
07/07/2024 16:30,07/07/2024 16:45,42.0,45.8
07/07/2024 16:45,07/07/2024 17:00,89.6,95.9
07/07/2024 17:00,07/07/2024 17:15,-2.5,-2.8
07/07/2024 17:15,07/07/2024 17:30,43.9,49.2
07/07/2024 17:30,07/07/2024 17:45,89.9,76.4
07/07/2024 17:45,07/07/2024 18:00,124.7,111.0
07/07/2024 18:00,07/07/2024 18:15,48.4,41.1
07/07/2024 18:15,07/07/2024 18:30,98.8,110.7
07/07/2024 18:30,07/07/2024 18:45,124.9,137.4
07/07/2024 18:45,07/07/2024 19:00,145.0,156.6
07/07/2024 19:00,07/07/2024 19:15,115.0,102.3
07/07/2024 19:15,07/07/2024 19:30,125.0,137.5
07/07/2024 19:30,07/07/2024 19:45,140.0,133.0
07/07/2024 19:45,07/07/2024 20:00,145.1,129.1
07/07/2024 20:00,07/07/2024 20:15,149.7,146.7
07/07/2024 20:15,07/07/2024 20:30,134.9,124.1
07/07/2024 20:30,07/07/2024 20:45,139.9,146.9
07/07/2024 20:45,07/07/2024 21:00,135.0,151.1
07/07/2024 21:00,07/07/2024 21:15,139.9,145.5
07/07/2024 21:15,07/07/2024 21:30,120.3,117.9
07/07/2024 21:30,07/07/2024 21:45,129.9,139.0
07/07/2024 21:45,07/07/2024 22:00,110.5,122.7
07/07/2024 22:00,07/07/2024 22:15,139.9,123.1
07/07/2024 22:15,07/07/2024 22:30,103.7,93.3
07/07/2024 22:30,07/07/2024 22:45,107.5,115.0
07/07/2024 22:45,07/07/2024 23:00,89.6,91.4
07/07/2024 23:00,07/07/2024 23:15,106.8,108.9
07/07/2024 23:15,07/07/2024 23:30,93.3,89.6
07/07/2024 23:30,07/07/2024 23:45,84.9,72.2
07/07/2024 23:45,08/07/2024 00:00,77.4,69.7
08/07/2024 00:00,08/07/2024 00:15,95.5,96.4
08/07/2024 00:15,08/07/2024 00:30,84.9,83.2
08/07/2024 00:30,08/07/2024 00:45,78.7,74.8
08/07/2024 00:45,08/07/2024 01:00,70.8,71.5
08/07/2024 01:00,08/07/2024 01:15,95.9,108.4
08/07/2024 01:15,08/07/2024 01:30,77.4,67.3
08/07/2024 01:30,08/07/2024 01:45,73.7,81.8
08/07/2024 01:45,08/07/2024 02:00,68.9,64.1
08/07/2024 02:00,08/07/2024 02:15,99.2,99.2
08/07/2024 02:15,08/07/2024 02:30,70.8,68.7
08/07/2024 02:30,08/07/2024 02:45,66.6,63.3
08/07/2024 02:45,08/07/2024 03:00,60.9,67.6
08/07/2024 03:00,08/07/2024 03:15,63.9,56.9
08/07/2024 03:15,08/07/2024 03:30,62.3,69.8
08/07/2024 03:30,08/07/2024 03:45,77.4,69.7
08/07/2024 03:45,08/07/2024 04:00,110.7,114.0
08/07/2024 04:00,08/07/2024 04:15,35.1,38.2
08/07/2024 04:15,08/07/2024 04:30,63.9,54.3
08/07/2024 04:30,08/07/2024 04:45,94.6,105.0
08/07/2024 04:45,08/07/2024 05:00,150.0,170.9
08/07/2024 05:00,08/07/2024 05:15,119.9,105.5
08/07/2024 05:15,08/07/2024 05:30,129.9,127.3
08/07/2024 05:30,08/07/2024 05:45,138.3,120.3
08/07/2024 05:45,08/07/2024 06:00,115.5,110.9
08/07/2024 06:00,08/07/2024 06:15,169.9,161.4
08/07/2024 06:15,08/07/2024 06:30,140.9,147.9
08/07/2024 06:30,08/07/2024 06:45,123.7,127.4
08/07/2024 06:45,08/07/2024 07:00,102.0,88.7
08/07/2024 07:00,08/07/2024 07:15,179.9,187.1
08/07/2024 07:15,08/07/2024 07:30,117.0,122.9
08/07/2024 07:30,08/07/2024 07:45,90.8,81.7
08/07/2024 07:45,08/07/2024 08:00,43.9,43.9
08/07/2024 08:00,08/07/2024 08:15,144.3,165.9
08/07/2024 08:15,08/07/2024 08:30,84.9,80.7
08/07/2024 08:30,08/07/2024 08:45,63.9,65.2
08/07/2024 08:45,08/07/2024 09:00,36.1,32.1
08/07/2024 09:00,08/07/2024 09:15,104.9,118.6
08/07/2024 09:15,08/07/2024 09:30,79.9,70.3
08/07/2024 09:30,08/07/2024 09:45,54.9,62.6
08/07/2024 09:45,08/07/2024 10:00,17.6,19.9
08/07/2024 10:00,08/07/2024 10:15,74.9,67.4
08/07/2024 10:15,08/07/2024 10:30,59.9,54.5
08/07/2024 10:30,08/07/2024 10:45,44.9,50.3
08/07/2024 10:45,08/07/2024 11:00,25.3,27.8
08/07/2024 11:00,08/07/2024 11:15,59.9,52.7
08/07/2024 11:15,08/07/2024 11:30,41.1,35.3
08/07/2024 11:30,08/07/2024 11:45,30.1,26.2
08/07/2024 11:45,08/07/2024 12:00,38.6,35.9
08/07/2024 12:00,08/07/2024 12:15,44.9,41.8
08/07/2024 12:15,08/07/2024 12:30,41.8,48.1
08/07/2024 12:30,08/07/2024 12:45,33.5,32.8
08/07/2024 12:45,08/07/2024 13:00,23.3,24.2
08/07/2024 13:00,08/07/2024 13:15,23.3,23.3
08/07/2024 13:15,08/07/2024 13:30,34.5,38.3
08/07/2024 13:30,08/07/2024 13:45,41.8,42.6
08/07/2024 13:45,08/07/2024 14:00,52.5,48.8
08/07/2024 14:00,08/07/2024 14:15,30.8,32.0
08/07/2024 14:15,08/07/2024 14:30,49.9,48.9
08/07/2024 14:30,08/07/2024 14:45,51.8,50.8
08/07/2024 14:45,08/07/2024 15:00,84.9,76.4
08/07/2024 15:00,08/07/2024 15:15,10.9,10.6
08/07/2024 15:15,08/07/2024 15:30,55.9,64.3
08/07/2024 15:30,08/07/2024 15:45,84.9,86.6
08/07/2024 15:45,08/07/2024 16:00,114.9,108.0
08/07/2024 16:00,08/07/2024 16:15,34.9,30.7
08/07/2024 16:15,08/07/2024 16:30,74.9,63.7
08/07/2024 16:30,08/07/2024 16:45,100.2,95.2
08/07/2024 16:45,08/07/2024 17:00,140.9,155.0
08/07/2024 17:00,08/07/2024 17:15,48.2,41.5
08/07/2024 17:15,08/07/2024 17:30,85.5,80.4
08/07/2024 17:30,08/07/2024 17:45,118.7,116.3
08/07/2024 17:45,08/07/2024 18:00,194.4,178.8
08/07/2024 18:00,08/07/2024 18:15,97.8,100.7
08/07/2024 18:15,08/07/2024 18:30,164.9,163.3
08/07/2024 18:30,08/07/2024 18:45,184.9,175.7
08/07/2024 18:45,08/07/2024 19:00,195.0,218.4
08/07/2024 19:00,08/07/2024 19:15,385.1,412.0
08/07/2024 19:15,08/07/2024 19:30,185.0,207.2
08/07/2024 19:30,08/07/2024 19:45,190.0,195.7
08/07/2024 19:45,08/07/2024 20:00,195.0,222.3
08/07/2024 20:00,08/07/2024 20:15,205.0,227.5
08/07/2024 20:15,08/07/2024 20:30,190.5,207.6
08/07/2024 20:30,08/07/2024 20:45,175.0,166.2
08/07/2024 20:45,08/07/2024 21:00,160.0,156.8
08/07/2024 21:00,08/07/2024 21:15,177.5,152.7
08/07/2024 21:15,08/07/2024 21:30,164.9,145.1
08/07/2024 21:30,08/07/2024 21:45,117.0,131.0
08/07/2024 21:45,08/07/2024 22:00,105.6,115.1
08/07/2024 22:00,08/07/2024 22:15,142.1,152.0
08/07/2024 22:15,08/07/2024 22:30,111.9,96.2
08/07/2024 22:30,08/07/2024 22:45,102.8,117.2
08/07/2024 22:45,08/07/2024 23:00,90.8,103.5
08/07/2024 23:00,08/07/2024 23:15,139.9,149.7
08/07/2024 23:15,08/07/2024 23:30,107.6,109.7
08/07/2024 23:30,08/07/2024 23:45,85.1,94.5
08/07/2024 23:45,09/07/2024 00:00,80.1,84.1
09/07/2024 00:00,09/07/2024 00:15,129.9,126.0
09/07/2024 00:15,09/07/2024 00:30,85.1,74.9
09/07/2024 00:30,09/07/2024 00:45,80.1,72.1
09/07/2024 00:45,09/07/2024 01:00,81.7,90.6
09/07/2024 01:00,09/07/2024 01:15,85.1,81.7
09/07/2024 01:15,09/07/2024 01:30,80.1,83.3
09/07/2024 01:30,09/07/2024 01:45,87.1,76.6
09/07/2024 01:45,09/07/2024 02:00,104.9,100.7
09/07/2024 02:00,09/07/2024 02:15,109.9,96.7
09/07/2024 02:15,09/07/2024 02:30,72.7,72.0
09/07/2024 02:30,09/07/2024 02:45,72.5,65.9
09/07/2024 02:45,09/07/2024 03:00,104.9,118.5
09/07/2024 03:00,09/07/2024 03:15,63.8,54.9
09/07/2024 03:15,09/07/2024 03:30,67.9,72.7
09/07/2024 03:30,09/07/2024 03:45,109.9,93.4
09/07/2024 03:45,09/07/2024 04:00,119.9,122.3
09/07/2024 04:00,09/07/2024 04:15,65.0,67.6
09/07/2024 04:15,09/07/2024 04:30,75.0,77.3
09/07/2024 04:30,09/07/2024 04:45,94.4,90.6
09/07/2024 04:45,09/07/2024 05:00,150.0,139.5
09/07/2024 05:00,09/07/2024 05:15,109.9,114.3
09/07/2024 05:15,09/07/2024 05:30,124.9,116.2
09/07/2024 05:30,09/07/2024 05:45,123.6,114.9
09/07/2024 05:45,09/07/2024 06:00,100.1,108.1
09/07/2024 06:00,09/07/2024 06:15,159.9,137.5
09/07/2024 06:15,09/07/2024 06:30,139.9,145.5
09/07/2024 06:30,09/07/2024 06:45,90.1,87.4
09/07/2024 06:45,09/07/2024 07:00,81.7,83.3
09/07/2024 07:00,09/07/2024 07:15,169.9,166.5
09/07/2024 07:15,09/07/2024 07:30,122.3,123.5
09/07/2024 07:30,09/07/2024 07:45,55.1,62.8
09/07/2024 07:45,09/07/2024 08:00,49.9,56.9
09/07/2024 08:00,09/07/2024 08:15,144.9,144.9
09/07/2024 08:15,09/07/2024 08:30,104.9,102.8
09/07/2024 08:30,09/07/2024 08:45,64.9,63.0
09/07/2024 08:45,09/07/2024 09:00,-1.5,-1.7
09/07/2024 09:00,09/07/2024 09:15,104.9,98.6
09/07/2024 09:15,09/07/2024 09:30,69.9,61.5
09/07/2024 09:30,09/07/2024 09:45,44.9,43.1
09/07/2024 09:45,09/07/2024 10:00,-1.6,-1.8
09/07/2024 10:00,09/07/2024 10:15,66.7,72.0
09/07/2024 10:15,09/07/2024 10:30,39.5,44.6
09/07/2024 10:30,09/07/2024 10:45,34.9,30.0
09/07/2024 10:45,09/07/2024 11:00,9.9,10.1
09/07/2024 11:00,09/07/2024 11:15,54.9,52.2
09/07/2024 11:15,09/07/2024 11:30,12.7,14.5
09/07/2024 11:30,09/07/2024 11:45,24.9,23.4
09/07/2024 11:45,09/07/2024 12:00,14.9,17.0
09/07/2024 12:00,09/07/2024 12:15,29.9,33.8
09/07/2024 12:15,09/07/2024 12:30,-4.9,-4.3
09/07/2024 12:30,09/07/2024 12:45,22.3,24.5
09/07/2024 12:45,09/07/2024 13:00,29.9,32.6
09/07/2024 13:00,09/07/2024 13:15,-19.9,-17.3
09/07/2024 13:15,09/07/2024 13:30,-9.5,-8.4
09/07/2024 13:30,09/07/2024 13:45,34.9,31.8
09/07/2024 13:45,09/07/2024 14:00,54.9,46.7
09/07/2024 14:00,09/07/2024 14:15,-13.4,-14.7
09/07/2024 14:15,09/07/2024 14:30,-9.9,-9.0
09/07/2024 14:30,09/07/2024 14:45,49.9,50.4
09/07/2024 14:45,09/07/2024 15:00,69.9,69.9
09/07/2024 15:00,09/07/2024 15:15,-28.1,-32.3
09/07/2024 15:15,09/07/2024 15:30,34.9,32.1
09/07/2024 15:30,09/07/2024 15:45,69.9,79.7
09/07/2024 15:45,09/07/2024 16:00,105.0,97.6
09/07/2024 16:00,09/07/2024 16:15,-24.9,-24.7
09/07/2024 16:15,09/07/2024 16:30,33.4,34.4
09/07/2024 16:30,09/07/2024 16:45,109.9,120.9
09/07/2024 16:45,09/07/2024 17:00,149.9,139.4
09/07/2024 17:00,09/07/2024 17:15,5.1,5.3
09/07/2024 17:15,09/07/2024 17:30,60.1,51.1
09/07/2024 17:30,09/07/2024 17:45,127.2,115.7
09/07/2024 17:45,09/07/2024 18:00,169.9,147.8
09/07/2024 18:00,09/07/2024 18:15,80.1,71.3
09/07/2024 18:15,09/07/2024 18:30,100.1,89.1
09/07/2024 18:30,09/07/2024 18:45,149.9,142.4
09/07/2024 18:45,09/07/2024 19:00,154.9,175.0
09/07/2024 19:00,09/07/2024 19:15,160.0,140.8
09/07/2024 19:15,09/07/2024 19:30,134.9,136.3
09/07/2024 19:30,09/07/2024 19:45,112.0,118.7
09/07/2024 19:45,09/07/2024 20:00,129.9,122.1
09/07/2024 20:00,09/07/2024 20:15,130.0,149.5
09/07/2024 20:15,09/07/2024 20:30,129.9,140.3
09/07/2024 20:30,09/07/2024 20:45,119.9,111.5
09/07/2024 20:45,09/07/2024 21:00,77.4,71.2
09/07/2024 21:00,09/07/2024 21:15,144.9,123.2
09/07/2024 21:15,09/07/2024 21:30,114.9,105.7
09/07/2024 21:30,09/07/2024 21:45,60.1,67.9
09/07/2024 21:45,09/07/2024 22:00,40.1,40.1
09/07/2024 22:00,09/07/2024 22:15,104.9,101.8
09/07/2024 22:15,09/07/2024 22:30,94.9,96.8
09/07/2024 22:30,09/07/2024 22:45,74.9,77.2
09/07/2024 22:45,09/07/2024 23:00,25.6,28.4
09/07/2024 23:00,09/07/2024 23:15,75.0,85.4
09/07/2024 23:15,09/07/2024 23:30,64.9,55.8
09/07/2024 23:30,09/07/2024 23:45,59.9,56.3
09/07/2024 23:45,10/07/2024 00:00,49.9,44.9
10/07/2024 00:00,10/07/2024 00:15,64.9,66.2
10/07/2024 00:15,10/07/2024 00:30,59.9,52.1
10/07/2024 00:30,10/07/2024 00:45,54.9,55.5
10/07/2024 00:45,10/07/2024 01:00,44.9,42.7
10/07/2024 01:00,10/07/2024 01:15,59.9,52.1
10/07/2024 01:15,10/07/2024 01:30,54.9,60.4
10/07/2024 01:30,10/07/2024 01:45,45.0,47.6
10/07/2024 01:45,10/07/2024 02:00,45.0,50.3
10/07/2024 02:00,10/07/2024 02:15,40.0,40.4
10/07/2024 02:15,10/07/2024 02:30,45.0,44.1
10/07/2024 02:30,10/07/2024 02:45,49.9,42.4
10/07/2024 02:45,10/07/2024 03:00,59.9,58.7
10/07/2024 03:00,10/07/2024 03:15,39.9,39.5
10/07/2024 03:15,10/07/2024 03:30,50.0,57.4
10/07/2024 03:30,10/07/2024 03:45,60.0,60.6
10/07/2024 03:45,10/07/2024 04:00,75.0,81.0
10/07/2024 04:00,10/07/2024 04:15,5.0,4.7
10/07/2024 04:15,10/07/2024 04:30,20.1,17.1
10/07/2024 04:30,10/07/2024 04:45,74.9,71.2
10/07/2024 04:45,10/07/2024 05:00,155.2,164.5
10/07/2024 05:00,10/07/2024 05:15,57.0,58.1
10/07/2024 05:15,10/07/2024 05:30,74.9,73.4
10/07/2024 05:30,10/07/2024 05:45,89.9,79.1
10/07/2024 05:45,10/07/2024 06:00,109.9,126.4
10/07/2024 06:00,10/07/2024 06:15,99.9,99.9
10/07/2024 06:15,10/07/2024 06:30,104.9,95.5
10/07/2024 06:30,10/07/2024 06:45,102.2,87.9
10/07/2024 06:45,10/07/2024 07:00,80.1,78.5
10/07/2024 07:00,10/07/2024 07:15,119.9,112.7
10/07/2024 07:15,10/07/2024 07:30,109.9,102.2
10/07/2024 07:30,10/07/2024 07:45,73.1,74.5
10/07/2024 07:45,10/07/2024 08:00,60.1,65.5
10/07/2024 08:00,10/07/2024 08:15,119.9,111.5
10/07/2024 08:15,10/07/2024 08:30,78.9,79.6
10/07/2024 08:30,10/07/2024 08:45,50.1,50.6
10/07/2024 08:45,10/07/2024 09:00,74.9,64.4
10/07/2024 09:00,10/07/2024 09:15,99.9,94.9
10/07/2024 09:15,10/07/2024 09:30,84.9,76.4
10/07/2024 09:30,10/07/2024 09:45,50.9,52.4
10/07/2024 09:45,10/07/2024 10:00,25.1,24.6
10/07/2024 10:00,10/07/2024 10:15,73.9,64.3
10/07/2024 10:15,10/07/2024 10:30,40.1,41.3
10/07/2024 10:30,10/07/2024 10:45,69.9,72.7
10/07/2024 10:45,10/07/2024 11:00,25.1,21.3
10/07/2024 11:00,10/07/2024 11:15,79.9,79.1
10/07/2024 11:15,10/07/2024 11:30,60.4,65.8
10/07/2024 11:30,10/07/2024 11:45,35.4,34.3
10/07/2024 11:45,10/07/2024 12:00,10.1,8.8
10/07/2024 12:00,10/07/2024 12:15,74.9,73.4
10/07/2024 12:15,10/07/2024 12:30,59.9,52.7
10/07/2024 12:30,10/07/2024 12:45,33.1,37.1
10/07/2024 12:45,10/07/2024 13:00,5.1,5.5
10/07/2024 13:00,10/07/2024 13:15,54.9,50.5
10/07/2024 13:15,10/07/2024 13:30,15.1,15.1
10/07/2024 13:30,10/07/2024 13:45,46.0,48.2
10/07/2024 13:45,10/07/2024 14:00,51.1,47.5
10/07/2024 14:00,10/07/2024 14:15,49.1,56.5
10/07/2024 14:15,10/07/2024 14:30,15.1,16.9
10/07/2024 14:30,10/07/2024 14:45,59.9,60.5
10/07/2024 14:45,10/07/2024 15:00,64.9,71.4
10/07/2024 15:00,10/07/2024 15:15,39.9,41.9
10/07/2024 15:15,10/07/2024 15:30,34.3,31.9
10/07/2024 15:30,10/07/2024 15:45,74.9,68.2
10/07/2024 15:45,10/07/2024 16:00,94.9,96.8
10/07/2024 16:00,10/07/2024 16:15,34.9,29.7
10/07/2024 16:15,10/07/2024 16:30,64.9,62.3
10/07/2024 16:30,10/07/2024 16:45,99.9,84.9
10/07/2024 16:45,10/07/2024 17:00,114.1,105.0
10/07/2024 17:00,10/07/2024 17:15,54.5,62.7
10/07/2024 17:15,10/07/2024 17:30,70.1,77.8
10/07/2024 17:30,10/07/2024 17:45,105.1,115.6
10/07/2024 17:45,10/07/2024 18:00,174.9,187.1
10/07/2024 18:00,10/07/2024 18:15,98.6,111.4
10/07/2024 18:15,10/07/2024 18:30,110.1,121.1
10/07/2024 18:30,10/07/2024 18:45,133.2,145.1
10/07/2024 18:45,10/07/2024 19:00,174.9,199.4
10/07/2024 19:00,10/07/2024 19:15,229.1,224.5
10/07/2024 19:15,10/07/2024 19:30,160.0,156.8
10/07/2024 19:30,10/07/2024 19:45,164.9,171.5
10/07/2024 19:45,10/07/2024 20:00,170.0,158.1
10/07/2024 20:00,10/07/2024 20:15,165.0,181.5
10/07/2024 20:15,10/07/2024 20:30,164.9,145.1
10/07/2024 20:30,10/07/2024 20:45,159.9,147.1
10/07/2024 20:45,10/07/2024 21:00,130.0,136.5
10/07/2024 21:00,10/07/2024 21:15,169.9,144.4
10/07/2024 21:15,10/07/2024 21:30,125.1,120.0
10/07/2024 21:30,10/07/2024 21:45,96.4,81.9
10/07/2024 21:45,10/07/2024 22:00,75.1,78.9
10/07/2024 22:00,10/07/2024 22:15,125.0,138.8
10/07/2024 22:15,10/07/2024 22:30,96.5,107.2
10/07/2024 22:30,10/07/2024 22:45,95.0,90.3
10/07/2024 22:45,10/07/2024 23:00,75.0,75.8
10/07/2024 23:00,10/07/2024 23:15,121.1,129.5
10/07/2024 23:15,10/07/2024 23:30,90.1,98.2
10/07/2024 23:30,10/07/2024 23:45,80.1,85.7
10/07/2024 23:45,11/07/2024 00:00,70.1,63.8
11/07/2024 00:00,11/07/2024 00:15,119.9,124.7
11/07/2024 00:15,11/07/2024 00:30,84.4,79.4
11/07/2024 00:30,11/07/2024 00:45,70.1,75.7
11/07/2024 00:45,11/07/2024 01:00,65.1,57.3
11/07/2024 01:00,11/07/2024 01:15,80.1,87.3
11/07/2024 01:15,11/07/2024 01:30,70.1,76.4
11/07/2024 01:30,11/07/2024 01:45,83.1,82.2
11/07/2024 01:45,11/07/2024 02:00,94.9,88.3
11/07/2024 02:00,11/07/2024 02:15,91.6,104.4
11/07/2024 02:15,11/07/2024 02:30,65.1,61.2
11/07/2024 02:30,11/07/2024 02:45,65.1,69.6
11/07/2024 02:45,11/07/2024 03:00,99.9,98.9
11/07/2024 03:00,11/07/2024 03:15,55.1,63.4
11/07/2024 03:15,11/07/2024 03:30,60.1,57.7
11/07/2024 03:30,11/07/2024 03:45,89.7,89.7
11/07/2024 03:45,11/07/2024 04:00,119.9,135.5
11/07/2024 04:00,11/07/2024 04:15,60.0,60.0
11/07/2024 04:15,11/07/2024 04:30,70.0,59.5
11/07/2024 04:30,11/07/2024 04:45,85.4,97.3
11/07/2024 04:45,11/07/2024 05:00,130.0,148.2
11/07/2024 05:00,11/07/2024 05:15,102.9,96.7
11/07/2024 05:15,11/07/2024 05:30,119.9,133.1
11/07/2024 05:30,11/07/2024 05:45,124.9,142.4
11/07/2024 05:45,11/07/2024 06:00,100.1,89.1
11/07/2024 06:00,11/07/2024 06:15,139.9,120.3
11/07/2024 06:15,11/07/2024 06:30,134.9,145.7
11/07/2024 06:30,11/07/2024 06:45,98.0,87.2
11/07/2024 06:45,11/07/2024 07:00,119.9,124.7
11/07/2024 07:00,11/07/2024 07:15,154.9,147.2
11/07/2024 07:15,11/07/2024 07:30,129.9,123.4
11/07/2024 07:30,11/07/2024 07:45,99.9,101.9
11/07/2024 07:45,11/07/2024 08:00,66.5,63.2
11/07/2024 08:00,11/07/2024 08:15,134.9,155.2
11/07/2024 08:15,11/07/2024 08:30,91.8,92.8
11/07/2024 08:30,11/07/2024 08:45,79.9,82.3
11/07/2024 08:45,11/07/2024 09:00,54.9,61.5
11/07/2024 09:00,11/07/2024 09:15,92.7,95.5
11/07/2024 09:15,11/07/2024 09:30,84.9,87.5
11/07/2024 09:30,11/07/2024 09:45,64.9,55.8
11/07/2024 09:45,11/07/2024 10:00,49.9,44.4
11/07/2024 10:00,11/07/2024 10:15,87.1,96.6
11/07/2024 10:15,11/07/2024 10:30,74.9,84.6
11/07/2024 10:30,11/07/2024 10:45,54.6,51.9
11/07/2024 10:45,11/07/2024 11:00,44.9,44.0
11/07/2024 11:00,11/07/2024 11:15,45.1,46.5
11/07/2024 11:15,11/07/2024 11:30,47.1,42.9
11/07/2024 11:30,11/07/2024 11:45,59.9,65.3
11/07/2024 11:45,11/07/2024 12:00,49.9,54.4
11/07/2024 12:00,11/07/2024 12:15,64.9,63.6
11/07/2024 12:15,11/07/2024 12:30,25.1,25.4
11/07/2024 12:30,11/07/2024 12:45,20.1,18.7
11/07/2024 12:45,11/07/2024 13:00,30.8,30.8
11/07/2024 13:00,11/07/2024 13:15,20.1,17.9
11/07/2024 13:15,11/07/2024 13:30,20.1,20.7
11/07/2024 13:30,11/07/2024 13:45,30.1,27.7
11/07/2024 13:45,11/07/2024 14:00,63.8,73.3
11/07/2024 14:00,11/07/2024 14:15,20.0,22.2
11/07/2024 14:15,11/07/2024 14:30,20.1,17.5
11/07/2024 14:30,11/07/2024 14:45,40.1,36.1
11/07/2024 14:45,11/07/2024 15:00,89.9,93.5
11/07/2024 15:00,11/07/2024 15:15,5.1,5.7
11/07/2024 15:15,11/07/2024 15:30,30.1,29.5
11/07/2024 15:30,11/07/2024 15:45,60.1,58.9
11/07/2024 15:45,11/07/2024 16:00,124.9,107.4
11/07/2024 16:00,11/07/2024 16:15,15.1,15.2
11/07/2024 16:15,11/07/2024 16:30,64.1,70.5
11/07/2024 16:30,11/07/2024 16:45,95.1,107.5
11/07/2024 16:45,11/07/2024 17:00,135.1,141.8
11/07/2024 17:00,11/07/2024 17:15,50.0,56.5
11/07/2024 17:15,11/07/2024 17:30,76.7,82.0
11/07/2024 17:30,11/07/2024 17:45,125.0,131.3
11/07/2024 17:45,11/07/2024 18:00,135.1,135.1
11/07/2024 18:00,11/07/2024 18:15,105.0,108.2
11/07/2024 18:15,11/07/2024 18:30,105.1,101.9
11/07/2024 18:30,11/07/2024 18:45,145.0,161.0
11/07/2024 18:45,11/07/2024 19:00,155.0,139.5
11/07/2024 19:00,11/07/2024 19:15,190.0,188.1
11/07/2024 19:15,11/07/2024 19:30,174.9,178.4
11/07/2024 19:30,11/07/2024 19:45,160.3,174.7
11/07/2024 19:45,11/07/2024 20:00,145.1,134.9
11/07/2024 20:00,11/07/2024 20:15,175.0,159.2
11/07/2024 20:15,11/07/2024 20:30,174.9,173.2
11/07/2024 20:30,11/07/2024 20:45,164.9,178.1
11/07/2024 20:45,11/07/2024 21:00,143.9,158.3
11/07/2024 21:00,11/07/2024 21:15,174.9,181.9
11/07/2024 21:15,11/07/2024 21:30,125.0,128.8
11/07/2024 21:30,11/07/2024 21:45,108.5,116.0
11/07/2024 21:45,11/07/2024 22:00,75.0,81.0
11/07/2024 22:00,11/07/2024 22:15,119.6,123.2
11/07/2024 22:15,11/07/2024 22:30,90.1,99.1
11/07/2024 22:30,11/07/2024 22:45,95.0,88.4
11/07/2024 22:45,11/07/2024 23:00,80.0,79.2
11/07/2024 23:00,11/07/2024 23:15,134.9,145.7
11/07/2024 23:15,11/07/2024 23:30,90.1,103.6
11/07/2024 23:30,11/07/2024 23:45,96.0,95.0
11/07/2024 23:45,12/07/2024 00:00,72.6,62.4
12/07/2024 00:00,12/07/2024 00:15,122.4,105.3
12/07/2024 00:15,12/07/2024 00:30,86.7,75.4
12/07/2024 00:30,12/07/2024 00:45,75.1,76.6
12/07/2024 00:45,12/07/2024 01:00,67.6,77.1
12/07/2024 01:00,12/07/2024 01:15,80.1,92.1
12/07/2024 01:15,12/07/2024 01:30,75.1,65.3
12/07/2024 01:30,12/07/2024 01:45,88.1,74.9
12/07/2024 01:45,12/07/2024 02:00,97.4,96.4
12/07/2024 02:00,12/07/2024 02:15,72.6,78.4
12/07/2024 02:15,12/07/2024 02:30,69.5,71.6
12/07/2024 02:30,12/07/2024 02:45,84.9,77.2
12/07/2024 02:45,12/07/2024 03:00,102.4,109.6
